2025-10-02 11:36:25,701 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 12:12:01,733 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:02,733 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:03,734 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:04,873 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:12:05,873 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:12:07,011 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 12:12:08,153 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:09,294 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:10,294 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:11,436 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:12,575 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:13,577 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 12:12:14,587 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:15,597 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:16,598 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:17,599 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:18,603 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:19,744 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:20,752 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:21,893 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:23,032 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:24,172 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 53mm < 100mm (TOO CLOSE)
2025-10-02 12:12:25,174 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 56mm < 100mm (TOO CLOSE)
2025-10-02 12:12:26,174 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 31mm < 100mm (TOO CLOSE)
2025-10-02 12:12:27,316 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:12:28,455 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:12:29,593 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:30,732 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 58mm < 100mm (TOO CLOSE)
2025-10-02 12:12:31,872 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:33,012 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:34,154 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:35,294 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:36,436 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:37,575 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:38,714 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:12:39,851 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:40,986 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 48mm < 100mm (TOO CLOSE)
2025-10-02 12:12:41,991 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 31mm < 100mm (TOO CLOSE)
2025-10-02 12:12:42,992 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:44,133 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:45,275 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:46,410 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:12:47,552 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:48,692 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:49,836 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:50,973 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:52,112 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:12:53,252 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:54,254 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:12:55,392 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:56,531 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 12:12:57,538 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 12:12:58,678 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:12:59,817 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:00,958 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:13:02,096 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 12:13:03,233 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:04,373 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:13:05,375 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:06,510 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 66mm < 100mm (TOO CLOSE)
2025-10-02 12:13:07,649 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:08,656 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:09,662 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 12:13:10,667 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:11,675 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:12,817 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 12:13:13,820 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:14,832 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:15,857 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:16,872 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:17,901 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:18,923 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 12:13:19,963 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 12:13:20,970 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:21,998 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:13:23,011 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:24,014 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:25,032 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 12:13:26,051 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 52mm < 100mm (TOO CLOSE)
2025-10-02 12:13:27,054 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 12:13:28,066 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:29,078 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:30,094 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:31,097 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:32,104 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:33,114 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:34,121 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:35,127 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:13:36,137 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:37,138 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 12:13:38,153 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:39,156 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:40,296 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:13:41,304 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 53mm < 100mm (TOO CLOSE)
2025-10-02 12:13:42,305 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:13:43,320 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 12:13:44,461 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 12:13:45,598 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 12:13:46,601 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:47,602 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 60mm < 100mm (TOO CLOSE)
2025-10-02 12:13:48,743 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:49,744 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:50,749 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:13:51,889 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 12:13:52,891 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 37mm < 100mm (TOO CLOSE)
2025-10-02 12:13:53,893 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:13:55,038 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:56,040 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:13:57,044 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:13:58,046 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 12:13:59,047 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 63mm < 100mm (TOO CLOSE)
2025-10-02 12:14:00,188 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 60mm < 100mm (TOO CLOSE)
2025-10-02 12:14:01,190 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 59mm < 100mm (TOO CLOSE)
2025-10-02 12:14:02,329 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 39mm < 100mm (TOO CLOSE)
2025-10-02 12:14:03,468 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 31mm < 100mm (TOO CLOSE)
2025-10-02 12:14:04,469 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 12:14:05,609 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 60mm < 100mm (TOO CLOSE)
2025-10-02 12:14:06,612 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 85mm < 100mm (TOO CLOSE)
2025-10-02 12:14:07,618 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 12:14:08,622 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:14:09,624 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:10,763 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:11,775 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 45mm < 100mm (TOO CLOSE)
2025-10-02 12:14:12,787 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 32mm < 100mm (TOO CLOSE)
2025-10-02 12:14:13,930 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:14:14,932 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 12:14:16,074 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:14:17,078 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 12:14:18,080 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 39mm < 100mm (TOO CLOSE)
2025-10-02 12:14:19,085 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 12:14:20,088 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 68mm < 100mm (TOO CLOSE)
2025-10-02 12:14:21,090 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:14:22,092 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 12:14:23,095 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 44mm < 100mm (TOO CLOSE)
2025-10-02 12:14:24,101 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 59mm < 100mm (TOO CLOSE)
2025-10-02 12:14:25,243 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 42mm < 100mm (TOO CLOSE)
2025-10-02 12:14:26,247 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 39mm < 100mm (TOO CLOSE)
2025-10-02 12:14:27,254 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 45mm < 100mm (TOO CLOSE)
2025-10-02 12:14:28,262 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:29,269 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 56mm < 100mm (TOO CLOSE)
2025-10-02 12:14:30,278 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 68mm < 100mm (TOO CLOSE)
2025-10-02 12:14:31,421 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:14:32,422 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 12:14:33,427 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 43mm < 100mm (TOO CLOSE)
2025-10-02 12:14:34,434 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:14:35,446 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:36,452 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:37,461 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 12:14:38,466 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 12:14:39,479 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 12:14:40,490 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 12:14:41,498 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:42,508 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:14:43,650 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 31mm < 100mm (TOO CLOSE)
2025-10-02 12:14:44,653 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 12:14:45,658 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:46,800 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:47,810 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:48,814 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:49,818 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:50,961 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:51,971 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:52,987 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 12:14:53,992 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:54,999 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:14:56,009 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:14:57,023 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:58,028 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:14:59,035 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:15:00,054 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:01,068 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:02,071 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:03,083 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:04,087 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:15:05,100 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:15:06,101 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:07,109 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 12:15:08,114 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:09,123 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:10,143 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 12:15:11,147 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:12,154 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:13,169 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:14,175 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:15,189 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:15:16,196 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:17,198 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:18,204 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 65mm < 100mm (TOO CLOSE)
2025-10-02 12:15:19,208 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 12:15:20,212 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 12:15:21,214 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 12:15:22,219 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:23,223 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:24,226 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 12:15:25,229 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 12:15:26,230 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 12:15:27,231 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:28,241 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 12:15:29,246 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:15:30,385 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:31,391 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:32,393 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 12:15:33,399 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 12:15:34,402 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:35,543 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 49mm < 100mm (TOO CLOSE)
2025-10-02 12:15:36,682 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:37,824 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:38,965 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:40,101 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 12:15:41,103 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 12:15:42,103 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:43,103 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:44,242 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:45,379 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:15:46,382 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:47,523 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:15:48,663 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 12:15:49,665 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 12:15:50,665 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:51,667 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 12:15:52,809 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
